xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_3081,2016-03-21,3.49,,,,93431
detail_3082,2016-06-01,8.75,,,,93269
detail_3083,2016-03-30,2.24,,,,93259
detail_3084,2018-03-16,3.3,,,,93665
detail_3085,2018-04-25,11.4,,,,93371
detail_3086,2018-07-06,16.8,,,,93457
detail_3087,2020-05-18,6.6,,,,93373
detail_3088,2019-01-07,20.46,,,,93539
detail_3089,2020-07-10,6.4,,,,93851
detail_3090,2019-10-08,1.05,,,,93670
detail_3091,2016-10-18,12,,,,93847
detail_3092,2017-07-13,1.92,,,,93821
detail_3093,2019-04-26,8.06,,,,94195
detail_3094,2020-03-27,6.3,,,,93953
detail_3095,2017-07-07,3.6,,,,93953
detail_3096,2015-12-21,2.85,,,,93700
detail_3097,2018-07-24,7.2,,,,93830
detail_3098,2015-07-24,23,,,,94064
detail_3099,2017-02-10,2.86,,,,94856
detail_3100,2021-03-09,9.24,,,,94111
detail_3101,2020-01-02,22.32,,,,113490
detail_3102,2015-03-19,19.29,,,,94013
detail_3103,2019-01-22,14.4,,,,94179
detail_3104,2017-03-17,4,,,,94046
detail_3105,2017-08-25,3.6,,,,94247
detail_3106,2015-12-17,1,,,,98237
detail_3107,2021-03-31,2.04,,,,94799
detail_3108,2020-10-08,10.37,,,,94799
detail_3109,2019-09-27,5.04,,,,94761
detail_3110,2020-05-06,11.46,,,,94715
detail_3111,2020-03-18,7.92,,,,94692
detail_3112,2018-03-29,33,,,,94811
detail_3113,2020-08-21,13.78,,,,94483
detail_3114,2017-04-27,0.79,,,,94483
detail_3115,2016-11-16,7.28,,,,94412
detail_3116,2016-06-01,10.08,,,,94509
detail_3117,2016-06-21,8.82,,,,101877
detail_3118,2020-04-17,9.52,,,,94501
detail_3119,2020-02-10,5.36,,,,94783
detail_3120,2018-05-02,18.56,,,,95222
detail_3121,2019-02-05,16.83,,,,94594
detail_3122,2019-02-08,1.16,,,,94987
detail_3123,2018-03-29,112.01,,,,102149
detail_3124,2020-03-16,2.56,,,,99029
detail_3125,2019-04-18,37.44,,,,95218
detail_3126,2016-09-24,2.52,,,,94880
detail_3127,2019-03-28,2.61,,,,94904
detail_3128,2020-01-22,2.67,,,,95530
detail_3129,2017-10-04,1.71,,,,95134
detail_3130,2017-09-01,2.43,,,,95403
detail_3131,2018-02-05,2.12,,,,95136
detail_3132,2015-09-12,3.68,,,,95174
detail_3133,2013-11-25,4.6,,,,95174
detail_3134,2020-08-12,9.27,,,,95461
detail_3135,2017-03-24,2.34,,,,95172
detail_3136,2015-09-28,98.28,,,,95661
detail_3137,2020-11-24,12.21,,,,95444
detail_3138,2020-09-16,6.65,,,,102913
detail_3139,2020-02-15,28.11,,,,95345
detail_3140,2015-12-08,83.39,,,,101546
detail_3141,2017-06-06,47.04,,,,95389
detail_3142,2017-02-08,9.01,,,,95411
detail_3143,2018-08-08,7.8,,,,95229
detail_3144,2020-10-30,11.38,,,,95681
detail_3145,2019-10-30,5.31,,,,95886
detail_3146,2017-09-09,3.12,,,,95545
detail_3147,2015-08-06,5.24,,,,95550
detail_3148,2016-04-01,60.84,,,,95915
detail_3149,2020-06-25,114.4,,,,95851
detail_3150,2015-12-03,8.97,,,,96419
detail_3151,2020-05-24,2.25,,,,98327
detail_3152,2016-07-11,5.4,,,,98327
detail_3153,2019-03-16,3.6,,,,98327
detail_3154,2016-03-01,3.12,,,,100352
detail_3155,2019-03-07,18.9,,,,96468
detail_3156,2016-06-10,6.5,,,,96468
detail_3157,2018-09-29,6.1,,,,96402
detail_3158,2016-12-21,2.1,,,,96432
detail_3159,2020-06-30,5.22,,,,96447
detail_3160,2016-01-05,7.92,,,,96407
detail_3161,2017-12-12,2.24,,,,96296
detail_3162,2015-09-24,3,,,,97177
detail_3163,2021-02-05,2.68,,,,98957
detail_3164,2018-12-30,1.44,,,,96367
detail_3165,2020-12-31,5.44,,,,96367
detail_3166,2019-03-12,269.7,,,,96413
detail_3167,2017-04-26,21.2,,,,96413
detail_3168,2016-05-13,2.65,,,,96573
detail_3169,2021-05-28,2.4,,,,96722
detail_3170,2017-12-06,18.36,,,,96434
detail_3171,2016-03-09,62.06,,,,97146
detail_3172,2017-03-01,10.08,,,,96690
detail_3173,2016-03-31,4.13,,,,96900
detail_3174,2016-09-01,7.34,,,,96959
detail_3175,2016-12-08,2.4,,,,96601
detail_3176,2020-03-31,2.1,,,,96837
detail_3177,2016-08-31,4.05,,,,107714
detail_3178,2018-05-26,15.45,,,,96804
detail_3179,2020-03-23,7.44,,,,96658
detail_3180,2017-05-31,21.87,,,,97175
detail_3181,2020-04-08,4.62,,,,96659
detail_3182,2020-05-07,120.6,,,,96966
detail_3183,2016-08-08,11.5,,,,96966
detail_3184,2017-09-08,5.5,,,,97077
detail_3185,2019-06-06,8.53,,,,97051
detail_3186,2016-10-01,3.42,,,,96904
detail_3187,2017-11-09,7.08,,,,97166
detail_3188,2020-05-19,7.2,,,,97295
detail_3189,2019-08-19,9.75,,,,97258
detail_3190,2016-08-22,3.36,,,,98420
detail_3191,2020-06-15,11.2,,,,99593
detail_3192,2017-03-27,4.4,,,,97214
detail_3193,2021-02-12,8.16,,,,97432
detail_3194,2020-12-02,8.04,,,,97432
detail_3195,2019-09-30,117.18,,,,97667
detail_3196,2020-12-18,3.2,,,,97668
detail_3197,2016-05-12,26.81,,,,98951
detail_3198,2019-06-05,3.6,,,,98191
detail_3199,2015-09-30,3.99,,,,97713
detail_3200,2018-05-15,2.08,,,,97631
detail_3201,2016-05-04,11.4,,,,97636
detail_3202,2017-12-18,11.1,,,,97683
detail_3203,2017-06-16,10.44,,,,97931
detail_3204,2019-05-28,14.63,,,,97763
detail_3205,2020-01-16,60.3,,,,97756
detail_3206,2016-05-17,11.6,,,,98137
detail_3207,2019-09-09,31.2,,,,97885
detail_3208,2016-08-02,2.12,,,,98209
detail_3209,2018-10-26,5.52,,,,98061
detail_3210,2019-02-25,4.88,,,,97990
detail_3211,2016-05-13,10.18,,,,98094
detail_3212,2021-03-31,213.69,,,,99073
detail_3213,2017-03-24,2.24,,,,98294
detail_3214,2017-01-19,9.99,,,,98359
detail_3215,2017-03-24,7.99,,,,98353
detail_3216,2019-03-28,3.43,,,,98111
detail_3217,2016-06-28,3.71,,,,98529
detail_3218,2020-06-10,4.94,,,,98393
detail_3219,2019-07-19,36.5,,,,98407
detail_3220,2018-11-09,4.46,,,,98347
detail_3221,2021-04-01,5.94,,,,98398
detail_3222,2020-02-07,5.58,,,,98685
detail_3223,2016-08-19,5.72,,,,98645
detail_3224,2016-06-24,7.84,,,,98794
detail_3225,2017-06-20,3.98,,,,98703
detail_3226,2020-03-26,7.8,,,,99219
detail_3227,2017-01-28,21.84,,,,98860
detail_3228,2016-12-12,15.12,,,,98907
detail_3229,2015-09-23,4.24,,,,98907
detail_3230,2020-09-19,7.62,,,,99315
detail_3231,2017-06-30,29.38,,,,99153
detail_3232,2020-02-04,61,,,,99151
detail_3233,2016-07-06,5.94,,,,99185
detail_3234,2020-12-08,12.35,,,,99374
detail_3235,2017-06-14,169.58,,,,99448
detail_3236,2016-03-30,4.64,,,,102127
detail_3237,2020-01-08,9.03,,,,99504
detail_3238,2020-07-24,11.9,,,,99504
detail_3239,2017-11-22,8.74,,,,99504
detail_3240,2020-12-07,4.08,,,,99732
detail_3241,2019-08-30,8.7,,,,99415
detail_3242,2018-06-08,4.64,,,,99671
detail_3243,2016-10-19,0.75,,,,99679
detail_3244,2019-05-07,3.6,,,,99764
detail_3245,2018-03-28,25.93,,,,99717
detail_3246,2018-04-24,31.86,,,,99714
detail_3247,2019-10-15,19.5,,,,99713
detail_3248,2019-03-04,16.85,,,,99658
detail_3249,2017-10-24,4.2,,,,99794
detail_3250,2020-10-01,2.5,,,,99794
detail_3251,2016-12-23,166.86,,,,102412
detail_3252,2021-01-06,5.44,,,,100371
detail_3253,2015-12-28,17.66,,,,99606
detail_3254,2019-11-01,2.24,,,,100377
detail_3255,2016-11-25,10.64,,,,100525
detail_3256,2016-02-24,2.24,,,,100249
detail_3257,2019-03-21,9.76,,,,99612
detail_3258,2015-09-28,88.55,,,,100304
detail_3259,2019-11-20,3.63,,,,100115
detail_3260,2017-10-25,4.56,,,,100714
detail_3261,2016-06-30,7.28,,,,100350
detail_3262,2016-07-19,5.99,,,,104477
detail_3263,2016-07-19,5.7,,,,104479
detail_3264,2016-07-19,5.99,,,,104478
detail_3265,2017-11-12,4.64,,,,100374
detail_3266,2016-03-14,9.72,,,,101675
detail_3267,2017-11-08,1.12,,,,100833
detail_3268,2018-11-02,8,,,,105290
detail_3269,2021-07-23,19.5,,,,100705
detail_3270,2016-05-09,2.24,,,,101071
detail_3271,2019-10-25,9.6,,,,104063
detail_3272,2020-07-03,2.23,,,,100686
detail_3273,2018-12-20,81.78,,,,101650
detail_3274,2020-08-25,35.1,,,,101650
detail_3275,2016-07-05,9.88,,,,101125
detail_3276,2017-03-15,1.96,,,,101077
detail_3277,2016-08-19,4.83,,,,101163
detail_3278,2020-11-24,5.92,,,,101370
detail_3279,2016-05-13,12.96,,,,101456
detail_3280,2017-02-23,8.55,,,,101199
detail_3281,2019-06-18,46.2,,,,101193
detail_3282,2019-04-05,5.27,,,,101344
detail_3283,2016-05-25,7.2,,,,101327
detail_3284,2016-11-29,3.76,,,,101213
detail_3285,2021-05-12,23.4,,,,101360
detail_3286,2016-12-16,3.2,,,,101549
detail_3287,2016-08-19,6.21,,,,101495
detail_3288,2019-09-09,13.44,,,,101246
detail_3289,2016-11-13,8.82,,,,101627
detail_3290,2020-05-18,6.2,,,,101679
detail_3291,2016-01-13,2.64,,,,101781
detail_3292,2016-09-21,0.81,,,,101866
detail_3293,2020-06-25,2.04,,,,101845
detail_3294,2021-08-17,7.15,,,,101927
detail_3295,2020-11-03,2,,,,101927
detail_3296,2020-09-11,6.5,,,,101929
detail_3297,2017-05-05,4.32,,,,101975
detail_3298,2020-11-24,5.25,,,,102053
detail_3299,2018-09-21,2.6,,,,102073
detail_3300,2019-09-19,0.89,,,,102057
detail_3301,2019-03-15,4.8,,,,102285
detail_3302,2016-11-04,9.36,,,,102264
detail_3303,2019-02-08,6.24,,,,102319
detail_3304,2018-11-27,4.8,,,,102436
detail_3305,2019-02-12,18.62,,,,102339
detail_3306,2020-08-24,23.4,,,,102597
detail_3307,2020-06-24,12.24,,,,102611
detail_3308,2017-12-22,3.66,,,,102682
detail_3309,2017-03-29,288.9,,,,102697
detail_3310,2020-07-27,4.9,,,,102602
detail_3311,2017-05-22,2.16,,,,102846
detail_3312,2018-03-28,3.78,,,,102846
detail_3313,2016-07-05,7.2,,,,102846
detail_3314,2018-08-31,61.88,,,,103010
detail_3315,2017-05-02,28.32,,,,103110
detail_3316,2017-11-17,4.2,,,,103164
detail_3317,2016-03-31,2.64,,,,102966
detail_3318,2019-10-25,4.34,,,,103109
detail_3319,2017-09-12,9.9,,,,103249
detail_3320,2020-04-29,3.84,,,,103252
detail_3321,2018-03-15,15.05,,,,103154
detail_3322,2019-09-16,8.07,,,,103212
detail_3323,2018-03-07,87.36,,,,103898
detail_3324,2018-06-06,22.22,,,,104238
detail_3325,2018-04-24,5.02,,,,103464
detail_3326,2019-09-02,16.04,,,,103638
detail_3327,2016-06-17,0.56,,,,103738
detail_3328,2017-11-23,108.9,,,,103695
detail_3329,2019-09-04,3.6,,,,104169
detail_3330,2017-06-13,2.4,,,,103618
detail_3331,2017-09-22,8.13,,,,104058
detail_3332,2018-11-08,8.75,,,,104026
detail_3333,2019-09-24,2.1,,,,104432
detail_3334,2016-12-17,3.36,,,,104189
detail_3335,2020-12-04,11.7,,,,104654
detail_3336,2022-10-07,0.11,,,,105019
detail_3337,2019-09-06,5.1,,,,104379
detail_3338,2021-04-16,9.24,,,,104569
detail_3339,2017-03-30,10.14,,,,105582
detail_3340,2018-01-09,3.12,,,,104395
detail_3341,2017-06-14,20.7,,,,104413
detail_3342,2018-03-17,14.85,,,,104565
detail_3343,2020-07-29,2.84,,,,104528
detail_3344,2020-11-03,5.85,,,,108003
detail_3345,2018-06-20,76.3,,,,104589
detail_3346,2018-09-04,5.49,,,,105657
detail_3347,2017-11-24,6.38,,,,105657
detail_3348,2021-02-04,199.6,,,,104788
detail_3349,2019-03-12,18.6,,,,104923
detail_3350,2018-06-05,28.89,,,,105085
detail_3351,2016-07-28,5.2,,,,105125
detail_3352,2018-11-23,8.13,,,,105149
detail_3353,2018-06-12,83.57,,,,105105
detail_3354,2018-01-04,18.55,,,,105143
detail_3355,2017-05-23,4.5,,,,105240
detail_3356,2016-06-30,18.56,,,,105402
detail_3357,2013-04-27,12.48,,,,105402
detail_3358,2018-12-21,7.08,,,,105341
detail_3359,2018-03-03,8.04,,,,105735
detail_3360,2018-10-26,4.32,,,,105375
detail_3361,2017-05-17,33.62,,,,105873
detail_3362,2017-09-08,5.62,,,,105676
detail_3363,2017-03-20,13.39,,,,105821
detail_3364,2016-05-20,6.63,,,,105893
detail_3365,2019-04-15,5.66,,,,106268
detail_3366,2019-10-31,40.2,,,,106191
detail_3367,2020-06-10,3.72,,,,106129
detail_3368,2021-05-17,3.33,,,,106129
detail_3369,2020-05-15,78.98,,,,106237
detail_3370,2019-10-01,7.95,,,,106036
detail_3371,2017-07-18,5.22,,,,106158
detail_3372,2019-02-27,7.2,,,,106033
detail_3373,2017-04-01,154.65,,,,106273
detail_3374,2018-07-27,8.1,,,,108179
detail_3375,2017-11-10,12.16,,,,107431
detail_3376,2018-11-05,4.8,,,,106314
detail_3377,2017-12-15,4.86,,,,106656
detail_3378,2020-07-16,11.16,,,,107426
detail_3379,2016-12-15,10.07,,,,108130
detail_3380,2020-03-19,7.26,,,,127971
detail_3381,2021-03-11,4.66,,,,106678
detail_3382,2020-05-12,5.32,,,,106678
detail_3383,2017-04-07,5.83,,,,106678
detail_3384,2020-05-25,21.08,,,,106467
detail_3385,2019-06-04,15.3,,,,106467
detail_3386,2018-06-13,32.4,,,,106467
detail_3387,2017-10-23,4.42,,,,106705
detail_3388,2020-10-26,15.2,,,,106605
detail_3389,2018-12-17,3.6,,,,106659
detail_3390,2017-09-14,0.54,,,,107107
detail_3391,2020-03-11,10.98,,,,106738
detail_3392,2017-08-17,4.13,,,,106701
detail_3393,2020-08-08,5.44,,,,106724
detail_3394,2019-07-17,3.6,,,,106932
detail_3395,2019-02-11,4.5,,,,107139
detail_3396,2019-01-19,2.7,,,,106855
detail_3397,2017-09-21,11.73,,,,108221
detail_3398,2019-04-12,2.24,,,,107005
detail_3399,2017-09-28,32.4,,,,109800
detail_3400,2017-03-14,136.85,,,,107232
detail_3401,2020-06-26,60.64,,,,107059
detail_3402,2019-10-15,2.48,,,,107424
detail_3403,2020-08-12,6.08,,,,107089
detail_3404,2019-12-17,10.35,,,,107499
detail_3405,2020-08-04,17.16,,,,107113
detail_3406,2018-09-10,8.1,,,,107137
detail_3407,2018-08-21,4.8,,,,107155
detail_3408,2020-08-01,10.86,,,,107451
detail_3409,2016-08-12,3.42,,,,107519
detail_3410,2021-03-09,4.08,,,,107698
detail_3411,2019-05-29,5.4,,,,107585
detail_3412,2016-06-21,7.92,,,,108390
detail_3413,2018-09-12,6.4,,,,107636
detail_3414,2020-06-09,4.2,,,,107650
detail_3415,2020-01-22,41.48,,,,107725
detail_3416,2020-07-20,98.28,,,,108046
detail_3417,2019-08-20,10.2,,,,107904
detail_3418,2021-05-03,12.62,,,,109646
detail_3419,2020-07-08,5.44,,,,107938
detail_3420,2021-05-20,5.25,,,,108673
detail_3421,2017-01-25,33.33,,,,108011
detail_3422,2020-02-20,10.86,,,,108423
detail_3423,2020-06-23,74.71,,,,108229
detail_3424,2016-11-08,7.43,,,,108410
detail_3425,2018-06-07,4.8,,,,108169
detail_3426,2020-09-21,4.08,,,,108522
detail_3427,2020-02-14,4.5,,,,108344
detail_3428,2020-07-29,22.75,,,,108473
detail_3429,2020-07-07,1.89,,,,108228
detail_3430,2020-10-30,2.32,,,,108583
detail_3431,2016-07-18,2.85,,,,109078
detail_3432,2016-12-10,4.8,,,,110775
detail_3433,2018-11-27,2.4,,,,108562
detail_3434,2018-10-22,10.62,,,,108556
detail_3435,2017-01-30,3.71,,,,108704
detail_3436,2018-03-22,17.42,,,,108736
detail_3437,2018-09-18,3,,,,108666
detail_3438,2018-05-18,9.52,,,,108681
detail_3439,2020-10-13,2.6,,,,108778
detail_3440,2017-05-02,75.78,,,,108728
detail_3441,2020-10-15,9.1,,,,108860
detail_3442,2019-03-09,3,,,,112027
detail_3443,2021-08-27,1.92,,,,108973
detail_3444,2017-03-31,3.48,,,,108938
detail_3445,2019-08-21,5.36,,,,108991
detail_3446,2019-05-10,6.93,,,,108920
detail_3447,2019-05-10,6.93,,,,108920
detail_3448,2019-10-11,4.86,,,,109143
detail_3449,2016-08-02,2.82,,,,109410
detail_3450,2020-01-22,3.3,,,,112535
detail_3451,2021-10-15,38.4,,,,109621
detail_3452,2018-04-13,5.4,,,,109111
detail_3453,2018-04-18,5.4,,,,109270
detail_3454,2018-06-11,2.7,,,,109443
detail_3455,2017-08-04,2.4,,,,109198
detail_3456,2018-01-29,42.37,,,,109207
detail_3457,2017-05-12,13.05,,,,109192
detail_3458,2021-03-30,6.4,,,,112115
detail_3459,2016-09-14,5.99,,,,109471
detail_3460,2017-04-20,5.9,,,,109711
detail_3461,2019-01-04,2.4,,,,141366
detail_3462,2018-08-14,5.31,,,,109449
detail_3463,2017-12-08,1.71,,,,109679
detail_3464,2021-04-15,69.36,,,,109660
detail_3465,2020-10-23,26.24,,,,111720
detail_3466,2018-11-13,5.72,,,,110392
detail_3467,2018-12-03,15.57,,,,110376
detail_3468,2018-12-03,90.54,,,,109933
detail_3469,2019-06-25,8.68,,,,119839
detail_3470,2020-01-31,4.02,,,,110261
detail_3471,2016-10-03,2.31,,,,110117
detail_3472,2016-07-15,19.98,,,,115684
detail_3473,2018-09-15,6.72,,,,110483
detail_3474,2018-02-14,2.6,,,,110474
detail_3475,2019-09-10,31.35,,,,110488
detail_3476,2020-02-25,4.62,,,,112182
detail_3477,2020-11-12,11.39,,,,110791
detail_3478,2019-05-10,30.53,,,,111043
detail_3479,2019-03-27,30,,,,111189
detail_3480,2021-04-29,19.72,,,,110963
detail_3481,2017-09-19,6.72,,,,111806
detail_3482,2020-02-13,3.9,,,,112786
detail_3483,2018-08-13,25.2,,,,111092
detail_3484,2019-06-05,4.5,,,,111178
detail_3485,2018-03-13,3.24,,,,111350
detail_3486,2017-03-20,37.99,,,,116666
detail_3487,2019-12-19,40.26,,,,111305
detail_3488,2017-04-10,3.36,,,,111177
detail_3489,2019-01-17,5.49,,,,111266
detail_3490,2020-01-09,135.04,,,,111344
detail_3491,2017-02-13,5.6,,,,111697
detail_3492,2020-06-30,6.4,,,,111572
detail_3493,2017-10-16,4.64,,,,111696
detail_3494,2017-02-03,28.62,,,,111428
detail_3495,2018-09-25,34.02,,,,112838
detail_3496,2020-09-03,6.5,,,,111599
detail_3497,2020-12-17,18.24,,,,112469
detail_3498,2018-11-06,5.88,,,,111575
detail_3499,2018-07-31,27,,,,112433
detail_3500,2017-01-24,10.05,,,,112172
detail_3501,2017-01-20,1.16,,,,111865
detail_3502,2020-09-09,6.5,,,,111844
detail_3503,2019-10-22,33.48,,,,112089
detail_3504,2018-05-23,3.57,,,,112479
detail_3505,2017-12-22,3.8,,,,112005
detail_3506,2017-06-22,2.7,,,,112334
detail_3507,2020-01-21,10.35,,,,112408
detail_3508,2019-12-16,2.4,,,,112238
detail_3509,2020-06-30,12.73,,,,113055
detail_3510,2018-06-15,64.5,,,,112141
detail_3511,2017-05-12,7.2,,,,112050
detail_3512,2020-11-12,20.31,,,,112168
detail_3513,2017-03-27,62.1,,,,112692
detail_3514,2017-03-30,21.8,,,,113176
detail_3515,2020-02-28,5.4,,,,112207
detail_3516,2020-05-27,6.83,,,,112555
detail_3517,2017-09-10,4.28,,,,112996
detail_3518,2017-01-05,74.1,,,,112608
detail_3519,2016-10-17,48.45,,,,112723
detail_3520,2017-03-09,113.43,,,,112751
detail_3521,2018-03-26,11.8,,,,112935
detail_3522,2016-12-20,5.9,,,,112678
detail_3523,2017-01-31,11.93,,,,112819
detail_3524,2020-09-09,12.73,,,,112819
detail_3525,2017-06-19,3.98,,,,112819
detail_3526,2020-04-09,8.14,,,,113329
detail_3527,2017-07-03,9.35,,,,112919
detail_3528,2017-12-21,9.6,,,,112918
detail_3529,2017-10-12,2.03,,,,113114
detail_3530,2018-09-28,0.61,,,,113193
detail_3531,2018-05-15,2.66,,,,113431
detail_3532,2018-06-15,40.2,,,,113355
detail_3533,2020-06-27,5.28,,,,113552
detail_3534,2020-08-20,3.84,,,,113541
detail_3535,2016-03-01,4.4,,,,113382
detail_3536,2018-01-09,14.28,,,,113583
detail_3537,2019-03-26,172.2,,,,113565
detail_3538,2018-04-18,3.36,,,,113565
detail_3539,2018-09-17,3.5,,,,113625
detail_3540,2017-05-24,7.68,,,,115004
detail_3541,2019-05-07,12.76,,,,113719
detail_3542,2017-03-20,5.5,,,,113951
detail_3543,2018-07-25,4.2,,,,127197
detail_3544,2019-11-02,4.03,,,,114116
detail_3545,2018-01-24,10.66,,,,198196
detail_3546,2017-08-04,9.45,,,,113806
detail_3547,2020-02-20,3.41,,,,114119
detail_3548,2018-03-29,4.17,,,,114208
detail_3549,2017-04-21,3.24,,,,119861
detail_3550,2017-04-13,25.52,,,,114120
detail_3551,2018-12-12,5.4,,,,114388
detail_3552,2020-05-28,22.58,,,,114164
detail_3553,2017-09-28,786.5,,,,114905
detail_3554,2020-11-12,99,,,,114550
detail_3555,2018-12-19,47.58,,,,114550
detail_3556,2017-02-20,8.53,,,,114834
detail_3557,2020-09-15,2.64,,,,114649
detail_3558,2019-04-10,3,,,,114833
detail_3559,2020-01-17,2.22,,,,114470
detail_3560,2017-10-18,2.01,,,,114470
detail_3561,2021-02-01,15.04,,,,114713
detail_3562,2018-10-08,3.72,,,,114885
detail_3563,2020-10-28,2.68,,,,114838
detail_3564,2017-11-14,13.57,,,,121831
detail_3565,2018-10-19,18,,,,114652
detail_3566,2018-10-03,7.8,,,,114763
detail_3567,2018-01-25,3.84,,,,114768
detail_3568,2020-07-28,4.12,,,,114782
detail_3569,2021-03-15,2,,,,115023
detail_3570,2020-03-23,5.94,,,,114819
detail_3571,2017-12-18,4.36,,,,115193
detail_3572,2019-07-05,3.29,,,,115119
detail_3573,2018-07-27,3.48,,,,115119
detail_3574,2018-12-04,29.68,,,,115775
detail_3575,2018-10-29,26.4,,,,115095
detail_3576,2020-07-10,3.63,,,,115622
detail_3577,2018-07-11,3.6,,,,115070
detail_3578,2017-11-24,1.68,,,,115212
detail_3579,2018-09-15,10.8,,,,115240
detail_3580,2019-01-18,31.63,,,,115325
detail_3581,2021-08-26,18.98,,,,115629
detail_3582,2017-04-27,2.88,,,,115396
detail_3583,2020-07-07,5.76,,,,115357
detail_3584,2020-12-17,14.05,,,,115889
detail_3585,2018-02-20,5.76,,,,115523
detail_3586,2018-11-30,10.92,,,,115502
detail_3587,2018-10-16,2.92,,,,115752
detail_3588,2017-01-12,2.16,,,,115709
detail_3589,2017-10-04,112.32,,,,116120
detail_3590,2017-03-28,9.6,,,,115947
detail_3591,2018-03-29,60.44,,,,115852
detail_3592,2020-10-13,5.53,,,,118249
detail_3593,2019-08-08,4.68,,,,115916
detail_3594,2018-01-25,5.4,,,,115957
detail_3595,2019-08-08,9.3,,,,116785
detail_3596,2021-10-04,0.4,,,,116129
detail_3597,2019-04-15,0.33,,,,116057
detail_3598,2019-12-11,3.48,,,,116470
detail_3599,2017-02-21,12.8,,,,117467
detail_3600,2020-07-03,13.98,,,,116276
detail_3601,2019-05-06,2.1,,,,116377
detail_3602,2019-08-09,4.5,,,,116595
detail_3603,2019-09-20,3.78,,,,117402
detail_3604,2020-07-09,57.02,,,,116444
detail_3605,2018-03-19,13.1,,,,116675
detail_3606,2017-03-15,8.12,,,,117075
detail_3607,2021-01-28,7.68,,,,116839
detail_3608,2018-11-18,29.7,,,,117166
detail_3609,2017-07-14,24.84,,,,117190
detail_3610,2018-01-25,12.42,,,,117190
detail_3611,2020-10-01,100.74,,,,117190
detail_3612,2019-07-01,43.4,,,,117556
detail_3613,2018-03-23,17.55,,,,117133
detail_3614,2017-06-04,5.27,,,,117255
detail_3615,2018-08-10,46.2,,,,118615
detail_3616,2019-03-06,3.9,,,,117285
detail_3617,2020-08-31,4.22,,,,117110
detail_3618,2018-10-27,42.08,,,,117649
detail_3619,2021-02-26,3.4,,,,116872
detail_3620,2019-02-18,3.6,,,,117247
detail_3621,2018-08-31,14.74,,,,117342
detail_3622,2018-05-31,6.88,,,,117428
detail_3623,2021-03-19,2.72,,,,117427
detail_3624,2018-04-18,2.1,,,,118412
detail_3625,2017-03-24,6.9,,,,117394
detail_3626,2017-07-28,2.4,,,,117626
detail_3627,2017-03-25,14.4,,,,120065
detail_3628,2017-04-25,5.4,,,,117429
detail_3629,2020-06-11,24.2,,,,117362
detail_3630,2021-02-04,7.32,,,,118180
detail_3631,2019-08-30,4.96,,,,117768
detail_3632,2020-03-26,4.96,,,,117570
detail_3633,2020-02-26,4.48,,,,117977
detail_3634,2022-03-04,15.01,,,,118204
detail_3635,2017-05-05,1.16,,,,118377
detail_3636,2019-01-24,9,,,,117957
detail_3637,2020-02-21,12.16,,,,118269
detail_3638,2018-03-12,12,,,,118070
detail_3639,2019-10-18,2.24,,,,118198
detail_3640,2020-07-01,65,,,,118178
detail_3641,2019-07-12,3.15,,,,118717
detail_3642,2017-07-10,2.44,,,,118347
detail_3643,2018-08-27,10.4,,,,118807
detail_3644,2020-09-17,11.7,,,,118756
detail_3645,2020-05-26,5.33,,,,118595
detail_3646,2018-07-20,29.16,,,,118530
detail_3647,2020-10-27,4.48,,,,118568
detail_3648,2015-03-31,6.78,,,,118770
detail_3649,2020-03-04,7.44,,,,118533
detail_3650,2017-06-08,32.94,,,,118688
detail_3651,2020-04-22,2.72,,,,119037
detail_3652,2019-10-02,40.8,,,,118618
detail_3653,2017-01-28,2.01,,,,119044
detail_3654,2019-09-02,3.2,,,,118792
detail_3655,2019-12-18,12.9,,,,119188
detail_3656,2019-07-05,6.3,,,,119220
detail_3657,2020-05-27,3.3,,,,119131
detail_3658,2020-05-29,2.63,,,,118742
detail_3659,2017-10-16,5.4,,,,128619
detail_3660,2019-06-27,3.3,,,,118908
detail_3661,2018-01-08,39.96,,,,119137
detail_3662,2020-04-29,5.36,,,,119176
detail_3663,2017-08-04,2.48,,,,119212
detail_3664,2020-11-20,3.36,,,,120029
detail_3665,2020-07-23,59.52,,,,119046
detail_3666,2020-07-18,4.08,,,,119722
detail_3667,2019-08-13,2.93,,,,119411
detail_3668,2018-08-20,3.6,,,,123365
detail_3669,2020-10-12,6.2,,,,119405
detail_3670,2019-06-20,4.5,,,,121952
detail_3671,2020-05-11,8.91,,,,119603
detail_3672,2020-02-19,3,,,,119486
detail_3673,2018-07-12,4.8,,,,120200
detail_3674,2018-07-27,15.93,,,,119878
detail_3675,2020-02-05,9.8,,,,119660
detail_3676,2019-09-28,2.45,,,,119537
detail_3677,2017-06-26,2.4,,,,119537
detail_3678,2019-05-16,6.84,,,,119724
detail_3679,2019-10-04,49.1,,,,119677
detail_3680,2018-04-19,2.7,,,,119992
detail_3681,2020-11-17,6.29,,,,119748
detail_3682,2017-09-29,9.9,,,,120444
detail_3683,2018-06-07,3,,,,119965
detail_3684,2017-07-25,29.68,,,,119758
detail_3685,2017-10-10,5.78,,,,120239
detail_3686,2020-08-27,18,,,,126573
detail_3687,2017-08-14,2.1,,,,120123
detail_3688,2019-01-22,14.3,,,,121396
